restaurant_id, cuisine_type
35868, Comfort Foo
35869,American
35869, Family Meals
35869, Seafood
35869, Fish and Chips
35869, Chicke
35870,American
35870, Chicken
35870, Family Meals
35870, Fried Chicken
35870, Comfort Foo
35871,American
35871, Chicken Strips
35871, Sandwic
35872,Pizza
35872, Wings
35872, Past
35873,Black-owned
35873, Mexican
35873, Latin American
35873, New Mexica
35874,Burgers
35874, American
35874, Sandwiche
35875,Mexican
35875, Latin American
35875, New Mexica
35876,Mexican
35876, Latin American
35876, New Mexica
35877,Healthy
35877, Dessert
35878,Healthy
35878, Vegetarian
35878, Salad
35879,Latin American
35879, Mexican
35879, Vegetarian
35879, Health
35880,Healthy
35880, Exclusive to Eat
35881,Latin American
35881, Mexican
35881, Vegetarian
35881, Health
35882,Vegetarian
35882, Vegan
35882, Health
35883,Vegetarian
35883, Vegan
35883, Health
35884,Burgers
35884, Pizza
35884, Salads
35884, Family Meals
35884, Health
35885,American
35885, Burgers
35885, Chicke
35886,Mexican
35886, Latin American
35886, New Mexica
35887,Mexican
35887, Latin American
35887, New Mexica
35888,Mexican
35888, Latin American
35888, New Mexican
35888, Exclusive to Eat
35889,Convenience
35889, Snacks
35889, Everyday Essentials
35889, Alcoho
35890,Drinks
35890, Win
35891,Pizza
35891, American
35891, Wing
35892,Asian
35892, Chinese
35892, Family Meal
35893,Pizza
35893, Desserts
35893, Salads
35893, American
35893, Healthy
35893, Vegetarian Friendly
35893, Kids Friendl
35894,Burritos
35894, Fast Food
35894, Mexica
35895,Mediterranean
35895, Middle Eastern
35895, Chicke
35896,Mexican
35896, Exclusive to Eat
35897,Mexican
35897, Comfort Food
35897, Tex Me
35898,American
35898, BBQ
35898, Comfort Foo
35899,Mexican
35899, Chicken
35899, Tex Me
35900,European
35900, Modern European
35900, Seafoo
35901,Mexican
35901, Tacos
35901, Burrito
35902,Mexican
35902, Exclusive to Eat
35903,exic
35904,Mexican
35904, Taco
35905,Burgers
35905, Fast Food
35905, Burgers
35905, Sandwiches
35905, America
35906,Burgers
35906, American
35906, Sandwiches
35906, Dessert
35907,Fast Food
35907, Sandwich
35907, America
35908,Juice and Smoothies
35908, Breakfast and Brunch
35908, Fast Food
35908, Health
35909,Mexican
35909, Latin American
35909, New Mexica
35910,Mexican
35910, Taco

35911,Mexican
35911, Sandwic

35912,Mexican
35912, Latin American
35912, New Mexica
35913,Mexican
35913, Latin American
35913, New Mexica
35914,Mexican
35914, Latin American
35914, New Mexican
35914, Exclusive to Eat
35915,Mexican
35915, Latin American
35915, New Mexica

35916,Mexican
35916, Latin American
35916, New Mexican
35916, Exclusive to Eat
35917,Mexican
35917, Latin American
35917, New Mexica
35918,Mexican
35918, Taco

35919,Mexican
35919, Latin American
35919, New Mexica
35920,Mexican
35920, Latin American
35920, New Mexica
35921,Mexican
35921, Taco
35922,Mexican
35922, Latin American
35922, New Mexica
35923,Mexican
35923, Latin American
35923, New Mexica
35924,Mexican
35924, Latin American
35924, New Mexica
35925,Mexican
35925, Latin American
35925, New Mexican
35925, Exclusive to Eat
35926,Mexican
35926, Tacos
35926, Burrito
35927,Mexican
35927, Latin American
35927, New Mexica
35928,Mexican
35928, Latin American
35928, New Mexica
35929,Mexican
35929, Latin American
35929, New Mexica
35930,Mexican
35930, Latin American
35930, New Mexica
35931,Mexican
35931, Latin American
35931, New Mexica
35932,Bubble Tea
35932, Coffee and Tea
35932, Juic
35933,American
35933, Fast Food
35933, Burgers
35933, Group Friendl
35934,American
35934, Burgers
35934, Wing
35935,American
35935, Sandwich
35935, Chicken
35935, Salad
35936,Burgers
35936, Fast Food
35936, Burgers
35936, Sandwiches
35936, America
35937,American
35937, Wings
35937, Chicke
35938,Chinese
35938, Asian
35938, Chicken
35938, Seafood
35938, Noodles
35938, Rice Dishes
35938, Group Friendly
35938, Family Meals
35938, Kids Friendly
35938, Vegan Friendly
35938, Sou
35939,Convenience
35939, Everyday Essentials
35939, Snacks
35939, Home &amp; Personal Care
35939, Alcoho
35940,American
35940, Fast Food
35940, Burger
35941,Asian
35941, Chinese
35941, Family Meal
35942,American
35942, Burgers
35942, Fast Foo
35943,Burgers
35943, American
35943, Sandwiches
35943, Family Meal
35944,Bakery
35944, Breakfast and Brunch
35944, Cafe
35944, Coffee &amp; Te
35945,Burgers
35945, Sandwic
35946,Convenience
35946, Everyday Essentials
35946, Snacks
35946, Home &amp; Personal Care
35946, Alcoho
35947,Comfort Food
35947, Chicken
35947, Wing

35948,Burgers
35948, American
35948, Sandwiche
35949,Breakfast and Brunch
35949, salad
35949, Sandwich
35949, Family Meals
35949, Pizza
35949, Healthy
35949, American
35949, Chicke
35950,American
35950, Fast Food
35950, Burger
35951,Seafood
35951, American
35951, Family Meal
35952,American
35952, Breakfast and Brunch
35952, Coffee and Tea
35952, Dinner
35952, Desserts
35952, Salads
35952, Steak
35952, Sandwich
35952, Family Meals
35952, Health
35953,Deli
35953, Salads
35953, Sandwic
35954,American
35954, Burgers
35954, Fast Foo
35955,Burgers
35955, Fast Food
35955, Burgers
35955, Sandwiches
35955, America
35956,Burgers
35956, American
35956, Sandwiches
35956, Dessert
35957,American
35957, Burgers
35957, Comfort Food
35957, Vegetarian Friendly
35957, Fast Foo
35958,Fast Food
35958, Family Meal
35959,American
35959, Breakfast and Brunch
35959, burger
35959, Comfort Food
35959, Dinner
35959, Omelette
35959, salad
35959, Traditional American
35959, Family Meal
35960,American
35960, Fast Food
35960, wing
35961,Black-owned
35961, Mexican
35961, Breakfast and Brunch
35961, Snacks
35961, Family Meal
35962,iddle Easte
35963,Other
35963, Exclusive to Eat
35964,Everyday Essentials
35964, Convenience
35964, Home &amp; Personal Care
35964, Snacks
35964, Pizza
35964, America
35965,American
35965, burger
35965, Fast Food
35965, Family Meal
35966,American
35966, Healthy
35966, Juice and Smoothie
35967,Fast Food
35967, Sandwich
35967, America
35968,American
35968, Sandwich
35968, Burger
35969,Sandwich
35969, Del
35970,ast Fo
35971,American
35971, Burgers
35971, Fast Foo
35972,Mexican
35972, Tex Mex
35972, Breakfast and Brunch
35972, Family Meal
35973,American
35973, Fast Food
35973, wings
35973, Family Meals
35973, Family Friendl
35974,Ice Cream + Frozen Yogurt
35974, Desserts
35974, Juice and Smoothie
35975,Flowers
35975, Gifts
35975, Plants
35975, Gift Stor
35976,Burgers
35976, American
35976, Sandwiche
35977,American
35977, Burgers
35977, Sandwiche
35978,Burgers
35978, American
35978, Sandwiche
35979,Flowers
35979, florist
35979, Gift Stor
35980,Fast Food
35980, American
35980, Family Meals
35980, Family Friendl
35981,American
35981, Sandwich
35981, Salads
35981, Fast Food
35981, Kids Friendly
35981, Health
35982,Seafood
35982, American
35982, Southern
35982, Healthy
35982, Desserts
35982, Alcoho
35983,Mexican
35983, Latin American
35983, New Mexica
35984,Chinese
35984, Asian
35984, Asian Fusio
35985,Asian Fusion
35985, Filipino
35985, Asia
35986,Korean
35986, Asian
35986, BB
35987,Mediterranean
35987, Greek
35987, Vegetaria
35988,Ice Cream + Frozen Yogurt
35988, Dessert
35989,Italian
35989, Pasta
35989, Comfort Foo
35990,Bakery
35990, Breakfast and Brunch
35990, Cafe
35990, Coffee &amp; Te
35991,PIzza
35991, Salads
35991, Desserts
35991, Health
35992,Healthy
35992, Mexican
35992, salad
35992, Family Meal
35993,Fast Food
35993, Healthy
35993, Mexica
35994,Ice Cream &amp; Frozen Yogurt
35994, Comfort Food
35994, Dessert
35995,Ice Cream &amp; Frozen Yogurt
35995, Comfort Food
35995, Dessert
35996,Bakery
35996, Desserts
35996, Donut
35997,Cafe
35997, Coffee and Tea
35997, Baker
35998,Healthy
35998, Vegetarian Friendly
35998, Chicke
35999,Chicken
35999, Comfort Food
35999, Exclusive to Eat
36000,BBQ
36000, Tex Me
36001,Everyday Essentials
36001, Convenience
36001, Home &amp; Personal Care
36001, Snacks
36001, Pizza
36001, American
36001, Alcoho
36002,Burritos
36002, Fast Food
36002, Mexica
36003,Salads
36003, Sandwich
36003, Deli
36003, Desserts
36003, Health
36004,andwi
36005,Mexican
36005, Tex Mex
36005, Breakfast and Brunch
36005, Family Meal
36006,Asian
36006, Chinese
36006, Family Meal
36007,Chinese
36007, Sushi
36007, Mongolia
36008,Vietnamese
36008, Noodles
36008, Healthy
36008, Group Friendl
36009,iz
36010,Pizza
36010, Italia
36011,Breakfast and Brunch
36011, Tex Mex
36011, Seafood
36011, Burgers
36011, Tacos
36011, Chicken
36011, Salads
36011, Soup
36011, Sandwiches
36011, Local Specialities
36011, Family Friendl
36012,Burgers
36012, American
36012, Sandwiche
36013,Breakfast and Brunch
36013, Tex Mex
36013, America
36014,Burgers
36014, American
36014, Sandwiches
36014, Vegan
36014, Vegan Friendl
36015,American
36015, Desserts
36015, Kids Friendly
36015, Allergy Friendl
36016,Coffee and Tea
36016, American
36016, Breakfast and Brunc
36017,American
36017, Burgers
36017, Sandwiche
36018,American
36018, Breakfast and Brunch
36018, Dessert
36019,Sandwich
36019, Deli
36019, American
36019, Comfort Food
36019, Kids Friendl
36020,Comfort Food
36020, American
36020, Burger
36021,Burgers
36021, American
36021, Sandwiches
36021, Family Meal
36022,Mexican
36022, Latin American
36022, New Mexica
36023,American
36023, Chicken
36023, Salad
36024,Fast Food
36024, Sandwich
36024, America
36025,American
36025, Fried Chicken
36025, Family Meals
36025, Southern
36025, Sandwich
36025, Fast Foo
36026,Breakfast and Brunch
36026, American
36026, Comfort Food
36026, Sandwich
36026, Kids Friendl
36027,Breakfast and Brunch
36027, American
36027, Comfort Food
36027, Sandwich
36027, Kids Friendl
36028,Breakfast and Brunch
36028, Sandwich
36028, American
36028, Comfort Food
36028, Caf
36029,Burgers
36029, American
36029, Sandwiche
36030,Breakfast and Brunch
36030, American
36030, Comfort Food
36030, Sandwich
36030, Kids Friendl
36031,Breakfast and Brunch
36031, Sandwich
36031, American
36031, Comfort Food
36031, Caf
36032,Breakfast and Brunch
36032, American
36032, Comfort Food
36032, Kids Friendly
36032, Mexica
36033,Breakfast and Brunch
36033, American
36033, Comfort Food
36033, Sandwich
36033, Kids Friendl
36034,Breakfast and Brunch
36034, American
36034, Comfort Food
36034, Sandwich
36034, Kids Friendl
36035,Breakfast and Brunch
36035, Sandwich
36035, American
36035, Comfort Food
36035, Caf
36036,Breakfast and Brunch
36036, American
36036, Comfort Food
36036, Sandwich
36036, Kids Friendl
36037,Breakfast and Brunch
36037, American
36037, Comfort Food
36037, Kids Friendly
36037, Mexica
36038,American
36038, Burgers
36038, Sandwiche
36039,Burgers
36039, American
36039, Sandwiche
36040,American
36040, Fast Food
36040, Burger
36041,Breakfast and Brunch
36041, American
36041, Comfort Food
36041, Kids Friendly
36041, Mexica
36042,American
36042, Chicken Strips
36042, Wings
36042, Chicke
36043,American
36043, Bar Food
36043, burger
36043, Sandwiches
36043, Burger
36044,Hawaiian
36044, Seafood
36044, Comfort Foo
36045,American
36045, Barfood
36045, Wings
36045, Seafood
36045, Fish and Chips
36045, Desserts
36045, Fast Food
36045, Bar Food
36045, Sandwic
36046,Burgers
36046, American
36046, Sandwiche
36047,Pizza
36047, Wings
36047, Sandwiches
36047, Desserts
36047, American
36047, Traditional American
36047, Fast Foo
36048,American
36048, Breakfast and Brunch
36048, Dessert
36049,Mexican
36049, Tex Me
36050,Burgers
36050, American
36050, Sandwiche
36051,Mexican
36051, Latin American
36051, New Mexica
36052,Sandwich
36052, America
36053,Burgers
36053, American
36053, Sandwiches
36053, Allergy Friendly
36053, Desserts
36053, Comfort Food
36053, Ice Cream
36053, Vegan
36053, Vegan Friendly
36053, Vegetarian
36053, Vegetarian Friendly
36053, Healthy
36053, Gluten Free
36053, Gluten Free Friendly
36053, Fast Food
36053, Kids Friendl
36054,Burgers
36054, American
36054, Sandwiche
36055,Mexican
36055, American
36055, Breakfast and Brunch
36055, Family Meals
36055, Group Friendly
36055, Taco
36056,American
36056, Sandwic
36057,Comfort Food
36057, Hawaiian
36057, Family Friendly
36057, Family Meals
36057, Healthy
36057, Asian Fusion
36057, BBQ
36057, Fast Food
36057, Chicken
36057, Salads
36057, Chicken
36057, Group Friendl
36058,American
36058, Burgers
36058, Wing
36059,Burgers
36059, American
36059, Sandwiche
36060,Sandwiches
36060, American
36060, Healthy
36060, Kids Friendly
36060, Comfort Food
36060, Chicke
36061,Seafood
36061, American
36061, Family Meal
36062,Burgers
36062, American
36062, Sandwiches
36062, Steak
36062, Seafood
36062, Salads
36062, BBQ
36062, Health
36063,American
36063, Wings
36063, Salads
36063, Family Meals
36063, Health
36064,Burgers
36064, Fast Food
36064, Burgers
36064, Sandwiches
36064, America
36065,Breakfast and Brunch
36065, salad
36065, Sandwich
36065, Family Meals
36065, Pizza
36065, Healthy
36065, American
36065, Chicke
36066,Sandwich
36066, America
36067,Salads
36067, American
36067, Vegetaria
36068,American
36068, Deli
36068, Sandwich
36068, Salads
36068, Pasta
36068, Family Meal
36069,Wings
36069, American
36069, Chicken
36069, Burgers
36069, Salads
36069, Sandwiches
36069, Family Friendly
36069, Kids Friendly
36069, Local Specialitie
36070,Burgers
36070, American
36070, Sandwiches
36070, Dessert
36071,American
36071, Chicken
36071, Family Meals
36071, Fried Chicken
36071, Comfort Foo
36072,American
36072, Fast Food
36072, wings
36072, Family Meal
36073,American
36073, Fast Food
36073, Burger
36074,American
36074, Burgers
36074, Fast Foo
36075,American
36075, Burgers
36075, Salads
36075, Family Meals
36075, Healthy
36075, Comfort Food
36075, Pasta
36075, Sandwiches
36075, Steak
36075, Wing
36076,American
36076, Burger
36077,American
36077, burger
36077, Fast Foo
36078,Wings
36078, American
36078, Chicken
36078, Burgers
36078, Alcoho
36079,Burgers
36079, American
36079, Sandwiches
36079, Alcoho
36080,New American
36080, Bar Food
36080, American
36080, Salads
36080, Sandwiches
36080, Burgers
36080, Tacos
36080, Desserts
36080, Kids Friendly
36080, Family Friendly
36080, Local Specialities
36080, Alcoho
36081,American
36081, Healthy
36081, Juice and Smoothie
36082,Healthy
36082, Juice
36082, Smoothie
36083,Comfort Food
36083, Cajun
36083, Creol
36084,Everyday Essentials
36084, Convenience
36084, Home &amp; Personal Care
36084, Snacks
36084, Pizza
36084, American
36084, Alcoho
36085,Bakery
36085, Breakfast and Brunch
36085, Cafe
36085, Coffee &amp; Te
36086,Seafood
36086, Cajun
36086, Creol
36087,Burgers
36087, American
36087, Sandwiches
36087, Alcoho
36088,Salads
36088, Sandwich
36088, Deli
36088, Health
36089,Healthy
36089, Mexica
36090,American
36090, Fast Food
36090, wings
36090, Family Meals
36090, Family Friendl
36091,Asian
36091, Chinese
36091, Family Meal
36092,American
36092, Fast Food
36092, Burger
36093,Everyday Essentials
36093, Convenience
36093, Home &amp; Personal Care
36093, Snacks
36093, Pizza
36093, American
36093, Alcoho
36094,Sandwich
36094, Pizz
36095,Mexican
36095, Latin American
36095, New Mexica
36096,African
36096, Ethiopian
36096, Vegetarian
36096, Everyday Essentials
36096, Convenience
36096, Snacks
36096, Home &amp; Personal Care
36096, Alcohol
36096, Drink
36097,Alcohol
36097, Liquor Stores
36097, Win
36098,Desserts
36098, Ice Cream + Frozen Yogurt
36098, Snack
36099,Comfort Food
36099, American
36099, Chicke
36100,American
36100, Healthy
36100, Juice and Smoothie
36101,Asian Fusion
36101, Asian
36101, Korea
36102,Thai
36102, Asian
36102, Asian Fusion
36102, Vietnamese
36102, Gluten Fre
36103,Desserts
36103, Vegetarian
36103, Coffee and Tea
36103, Health
36104,Desserts
36104, Vegetarian
36104, Coffee and Tea
36104, Health
36105,Mexican
36105, Tacos
36105, Tamal
36106,Desserts
36106, Ice Cream + Frozen Yogurt
36106, Comfort Foo
36107,Halal
36107, Pakistani
36107, Middle Easter
36108,American
36108, Fast Food
36108, wings
36108, Family Meal
36109,Breakfast and Brunch
36109, Rice-bowls
36109, Juice and Smoothie
36110,Seafood
36110, Caribbea
36111,Fast Food
36111, Wings
36111, American
36111, Family Meals
36111, Family Friendl
36112,BBQ
36112, Wings
36112, Chicke
36113,Fast Food
36113, Mexican
36113, Tex Me
36114,Fast Food
36114, Family Meal
36115,Black-owned
36115, Jamaica
36116,Fish &amp; Seafood
36116, Tacos
36116, Hot Do
36117,Convenience
36117, Everyday Essentials
36117, Snacks
36117, Home &amp; Personal Car
36118,Black-owned
36118, BBQ
36118, Sandwich
36118, Comfort Foo
36119,hick
36120,pizza
36120, Italian
36120, Comfort Foo
36121,Burgers
36121, Wings
36121, Taco
36122,Desserts
36122, Vegetarian
36122, Coffee and Tea
36122, Health
36123,Desserts
36123, Ice Cream + Frozen Yogur
36124,Fast Food
36124, Sandwich
36124, America
36125,Desserts
36125, Vegetarian
36125, Coffee and Te
36126,Bakery
36126, Desserts
36126, Black-owne
36127,American
36127, Wings
36127, Chicke
36128,Chicken
36128, Wing
36129,ndi
36130,Desserts
36130, Vegetarian
36130, Coffee and Tea
36130, Health
36131,Desserts
36131, Ice Cream + Frozen Yogurt
36131, Comfort Foo
36132,Seafood
36132, Mexica
36133,Desserts
36133, Baker
36134,
36135,Italian
36135, Pasta
36135, Comfort Foo
36136,Breakfast and Brunch
36136, Rice-bowls
36136, Juice and Smoothie
36137,Everyday Essentials
36137, Convenience
36137, Snacks
36137, Home &amp; Personal Car
36138,Coffee and Tea
36138, Breakfast and Brunch
36138, Bakery
36138, Sandwich
36138, Dessert
36139,Southern
36139, Exclusive to Eat
36140,exic
36141,Burgers
36141, Comfort Foo
36142,Desserts
36142, Pastry
36142, Caf
36143,Bakery
36143, Breakfast and Brunch
36143, Cafe
36143, Coffee &amp; Te
36144,eafo
36145,Mexican
36145, Tacos
36145, Breakfast and Brunc
36146,BBQ
36146, Family Meal
36147,Black-owned
